date,branch,gold_loan_amt,home_loan_amt,personal_loan_amt,fd_deposit_amt,casa_balance,npa_percent
2024-07-16,Mumbai,1588721.47,5683459.69,959025.32,7652038.83,2742019.85,5.31
2024-07-16,Delhi,1382285.72,6221398.55,876502.3,8709835.84,3273083.06,2.6
2024-07-16,Bangalore,1343386.29,5818234.94,1254183.75,8233624.67,3612228.35,2.73
2024-07-16,Chennai,1280173.44,5143379.33,1047953.55,7932905.31,2579476.99,4.4
2024-07-16,Pune,2068978.17,5947882.32,1195962.79,7437874.6,3489419.14,3.03
2024-07-16,Hyderabad,1743870.11,5470557.02,890739.19,9055823.79,3438252.55,2.17
2024-07-16,Ahmedabad,1594422.53,5559908.85,1530256.74,7607410.1,2912328.77,5.94
2024-07-16,Kolkata,1612236.86,5636193.93,1380052.35,6866171.64,3180279.34,5.77
2024-07-16,Jaipur,1905044.86,5551558.11,1107496.3,6881514.41,3300483.87,2.56
2024-07-16,Surat,1721640.16,5438885.03,1068479.13,7658055.55,3103502.68,3.68
2024-07-17,Mumbai,1510674.22,6158523.01,1184642.82,7812000.69,3371691.14,3.94
2024-07-17,Delhi,1933782.05,5300779.76,1283860.22,8287774.48,3043649.72,5.41
2024-07-17,Bangalore,1778577.9,6186976.4,1625893.97,7775203.04,3659493.21,4.71
2024-07-17,Chennai,1571205.09,5682508.29,1628434.02,7481940.62,3460933.51,3.52
2024-07-17,Pune,1639699.82,6337390.39,1267722.07,8210712.47,3575250.78,3.86
2024-07-17,Hyderabad,1586145.77,4352606.22,1351844.19,8281433.48,2875659.92,2.48
2024-07-17,Ahmedabad,1712250.31,5711497.82,1417064.03,7066501.05,2895367.35,3.09
2024-07-17,Kolkata,1735611.07,6403150.66,1194347.83,8027504.06,4016772.97,5.07
2024-07-17,Jaipur,1786079.87,6247742.59,1213062.61,8425380.86,3387798.14,5.29
2024-07-17,Surat,1849333.82,4682801.03,1358849.3,6262334.05,3532377.1,4.79
2024-07-18,Mumbai,1924797.5,5447888.98,1513353.61,8445106.86,3440382.66,3.32
2024-07-18,Delhi,1761076.92,4882685.86,1337509.98,6932644.96,3339998.41,4.21
2024-07-18,Bangalore,1388679.07,6379812.74,1495778.61,7693767.14,3359445.94,2.68
2024-07-18,Chennai,1594733.27,5216655.99,1554772.75,7743693.73,3654274.6,2.09
2024-07-18,Pune,1519256.81,5678193.12,1230775.47,8005585.02,3699599.76,5.82
2024-07-18,Hyderabad,1491071.16,6100363.1,1248810.13,8041059.23,3125083.02,4.63
2024-07-18,Ahmedabad,1515992.79,4979209.31,1268672.8,7058073.78,3484699.73,5.98
2024-07-18,Kolkata,1393780.89,5510752.92,1271985.55,8236284.1,3346500.02,4.02
2024-07-18,Jaipur,1289317.27,6884724.49,1222058.86,7617007.86,2686320.41,4.13
2024-07-18,Surat,1756184.58,6126501.12,1059100.46,7522632.4,3056816.67,3.0
2024-07-19,Mumbai,1795920.14,6931363.93,1398802.16,7094607.32,3178852.32,2.25
2024-07-19,Delhi,1656949.58,5942331.06,1271566.24,8543390.46,3429132.41,3.71
2024-07-19,Bangalore,1613373.17,4965845.57,1679257.86,6495514.69,3056216.22,4.11
2024-07-19,Chennai,1512053.87,4191680.94,1562675.81,7762893.46,3813384.95,4.44
2024-07-19,Pune,1864997.94,5598832.46,1311838.02,7533826.08,3230818.8,3.83
2024-07-19,Hyderabad,1783868.16,5454292.08,1500950.7,8531148.94,3317581.97,4.95
2024-07-19,Ahmedabad,1902331.83,5464320.71,1354306.81,8350725.93,3792084.91,4.96
2024-07-19,Kolkata,1583882.08,5025454.91,1333158.7,7646214.05,3558091.22,3.45
2024-07-19,Jaipur,1972483.92,6100895.81,1406203.46,7403926.06,3008999.9,3.63
2024-07-19,Surat,1519932.56,4532357.78,1399881.11,8035709.36,3620171.19,5.88
2024-07-20,Mumbai,1629269.58,4576218.98,1054273.24,7708566.61,2863999.37,3.79
2024-07-20,Delhi,2114079.57,4357876.57,1366652.31,7220699.05,2799967.39,2.53
2024-07-20,Bangalore,2080369.59,5545385.0,1515867.3,8038256.48,3669241.67,5.24
2024-07-20,Chennai,1034477.86,6456332.77,1217979.14,6412445.02,2788322.08,5.04
2024-07-20,Pune,1540003.71,4944763.39,1216669.73,6889621.44,3443072.01,5.19
2024-07-20,Hyderabad,1330274.17,5185011.66,1522069.27,7720446.76,3345626.36,3.6
2024-07-20,Ahmedabad,1763795.41,5915021.34,1195363.34,8114456.93,3673378.8,4.02
2024-07-20,Kolkata,1629046.29,5953577.38,1602919.58,7379688.74,3558786.05,4.3
2024-07-20,Jaipur,1732418.93,5098079.95,1180880.8,8855131.33,3230923.75,2.78
2024-07-20,Surat,1429923.27,4508625.68,1102921.01,8266607.74,3546271.26,4.43
2024-07-21,Mumbai,1541366.38,5797878.35,1151081.29,9322675.38,3612286.36,3.75
2024-07-21,Delhi,1609088.06,5634015.01,1409452.29,7114520.0,3279638.24,5.16
2024-07-21,Bangalore,1381637.25,5579208.18,1318171.47,7629438.76,3267123.92,2.31
2024-07-21,Chennai,1625941.21,5869010.61,1171747.26,7569467.88,3750553.08,4.03
2024-07-21,Pune,1717514.83,4593570.53,1427939.77,8681052.96,2997063.22,5.12
2024-07-21,Hyderabad,1593855.88,6247868.1,1192599.35,8840391.48,3333817.86,5.63
2024-07-21,Ahmedabad,1666519.13,5955304.65,1034221.12,7763378.22,3279863.66,2.51
2024-07-21,Kolkata,1811237.23,4934587.44,1290322.16,9619228.34,3342503.2,3.35
2024-07-21,Jaipur,1779009.36,5762133.56,1536378.63,7267679.93,2830303.0,2.5
2024-07-21,Surat,1636079.44,5011320.2,1257884.48,6561803.51,2599523.7,3.2
2024-07-22,Mumbai,1401906.55,5635080.18,1213406.66,8445177.24,3834497.54,5.56
2024-07-22,Delhi,1801917.72,5707155.81,1507496.19,7756952.72,2495611.64,5.07
2024-07-22,Bangalore,1943690.63,5203664.92,1013449.52,7208028.01,3875947.47,6.0
2024-07-22,Chennai,1323765.09,4698854.33,1315968.23,8814765.11,4033092.92,2.82
2024-07-22,Pune,1888712.66,5986417.06,1188011.46,6883563.47,3210590.11,5.17
2024-07-22,Hyderabad,1997634.47,5900891.9,1511059.78,6731199.63,3453677.94,3.59
2024-07-22,Ahmedabad,1811526.22,6189184.26,1137040.13,8253707.91,3859909.03,4.25
2024-07-22,Kolkata,1651755.16,5113892.31,1184924.81,7824546.06,4244920.2,2.81
2024-07-22,Jaipur,1647335.43,5696712.68,1631634.11,7779573.33,3502165.99,3.09
2024-07-22,Surat,1437340.09,5345604.62,1354959.69,7473318.8,3535381.02,4.62
2024-07-23,Mumbai,1149774.2,5392398.58,1399848.22,7814680.51,3713366.72,3.54
2024-07-23,Delhi,1749396.94,6113152.6,1308587.11,8362779.94,2509034.91,2.08
2024-07-23,Bangalore,1745867.8,4950573.9,1425420.89,8796464.93,3248867.91,3.42
2024-07-23,Chennai,1404154.2,6113697.28,1320278.18,7668904.19,3320951.78,5.56
2024-07-23,Pune,2022310.24,5403108.87,1389922.63,7144516.31,3188165.19,2.07
2024-07-23,Hyderabad,1316849.13,5310443.81,1283446.49,7049675.02,3414850.07,5.78
2024-07-23,Ahmedabad,1579937.53,5554279.64,1329098.44,8217288.27,3266115.41,2.31
2024-07-23,Kolkata,1575885.27,6400472.06,1154097.69,6185181.95,3108056.62,2.48
2024-07-23,Jaipur,1567597.5,5373808.44,1267646.14,7898633.55,2740616.11,2.9
2024-07-23,Surat,1881592.59,5149729.35,1672975.01,8740478.32,2754054.39,3.97
2024-07-24,Mumbai,1773538.16,4516066.21,1208948.22,7682299.97,3391405.84,5.46
2024-07-24,Delhi,1363847.88,6467131.81,1043895.81,7997741.69,3121189.3,4.98
2024-07-24,Bangalore,1780402.19,5238325.04,1441168.67,7921939.51,3351801.28,4.28
2024-07-24,Chennai,1518871.67,5521206.61,1233308.87,6906618.9,3451338.66,3.09
2024-07-24,Pune,1545315.46,6712733.01,1256972.93,8317394.86,3183161.73,2.11
2024-07-24,Hyderabad,1711341.19,4992537.43,1169952.84,8094489.77,3593211.02,5.93
2024-07-24,Ahmedabad,1512384.88,6426951.92,1485827.05,8240529.74,3567891.63,5.82
2024-07-24,Kolkata,1755086.4,5523593.3,1078182.09,6974505.09,3573112.26,4.4
2024-07-24,Jaipur,1471846.17,4850548.53,1533698.27,6028994.69,3174435.96,3.19
2024-07-24,Surat,993637.69,5707615.38,1105829.18,7351342.97,3465871.01,2.43
2024-07-25,Mumbai,1470708.98,6102878.99,1326550.35,7745861.75,2911036.0,4.09
2024-07-25,Delhi,1436102.97,5802703.57,1221762.9,7529451.13,3311711.67,4.69
2024-07-25,Bangalore,1739443.17,4021777.52,1367054.12,6761379.18,2989360.22,2.99
2024-07-25,Chennai,1475335.41,6153936.71,1250513.0,9132080.47,3530352.35,4.09
2024-07-25,Pune,1361243.39,5358092.57,906093.98,7521841.02,3521675.11,2.54
2024-07-25,Hyderabad,1813473.01,6145270.93,1342364.54,7748676.04,3078407.04,4.16
2024-07-25,Ahmedabad,1539231.88,4714716.15,1256402.25,7094286.81,3458350.9,5.67
2024-07-25,Kolkata,1393928.71,4990658.62,1309209.8,6271258.99,3062797.22,4.31
2024-07-25,Jaipur,1582188.41,5492024.5,1326232.09,7840452.29,3510994.54,2.62
2024-07-25,Surat,1646689.12,5798625.16,1237753.43,8254649.11,3095730.08,3.09
2024-07-26,Mumbai,1659443.1,5229897.66,1426561.85,7242852.76,3521770.83,5.13
2024-07-26,Delhi,1702198.65,5792122.59,1236580.08,8642353.39,3695503.15,5.33
2024-07-26,Bangalore,1406390.68,6868507.87,1091866.43,8353007.15,3453276.51,2.94
2024-07-26,Chennai,1396116.78,4629235.91,1533591.48,7279448.54,3760300.22,3.94
2024-07-26,Pune,2038112.15,4926869.15,1378311.92,7657357.88,3278056.78,4.15
2024-07-26,Hyderabad,1833986.54,5995239.11,1501094.47,7940135.72,3505211.46,5.99
2024-07-26,Ahmedabad,1879819.19,5262085.89,1502204.02,8459761.96,3668873.88,5.6
2024-07-26,Kolkata,1509555.37,5830135.32,1113856.0,6695965.93,3270432.3,3.53
2024-07-26,Jaipur,1521940.6,5638445.91,1435669.3,7831622.18,3425282.99,2.09
2024-07-26,Surat,1580868.28,5936485.43,1193840.54,8642998.39,3450369.83,4.98
2024-07-27,Mumbai,1720918.82,4690258.4,1151803.22,8029309.73,3308376.99,2.23
2024-07-27,Delhi,1753117.31,5592460.42,1434983.08,7886676.41,3939731.28,5.34
2024-07-27,Bangalore,1477766.78,5488057.88,1191533.1,8760214.58,3573777.52,3.58
2024-07-27,Chennai,1770929.16,4701246.93,1382724.44,9198846.36,3254085.83,5.67
2024-07-27,Pune,1953001.87,5187752.77,1442229.34,7835456.66,2770391.86,5.55
2024-07-27,Hyderabad,1453169.49,5457082.94,1322945.42,6908147.64,3183269.72,4.5
2024-07-27,Ahmedabad,1625018.18,6633829.16,1343218.58,7511179.54,3474864.17,5.32
2024-07-27,Kolkata,1824557.19,5638907.09,1297328.17,6936360.09,3541268.19,3.01
2024-07-27,Jaipur,1864765.8,5476173.2,1372001.75,7525043.67,3609658.31,5.68
2024-07-27,Surat,1521795.56,4462277.26,1154310.74,7818837.17,3777574.01,4.74
2024-07-28,Mumbai,1426367.15,5726308.99,1261946.61,8019157.19,3299299.58,4.94
2024-07-28,Delhi,1673157.06,4982740.1,1134030.5,8453103.84,3036961.73,4.23
2024-07-28,Bangalore,1578862.18,5909611.97,1503225.63,8271391.38,3210381.13,3.93
2024-07-28,Chennai,1415737.78,4764669.72,1140961.2,7042857.86,3539408.86,4.84
2024-07-28,Pune,1680181.43,5913377.92,1216138.09,7844480.2,3175959.49,4.46
2024-07-28,Hyderabad,1812517.34,5555380.93,1374886.57,7456328.92,3878908.94,2.24
2024-07-28,Ahmedabad,1639983.96,5566856.48,1743648.07,7977263.55,2638903.68,3.87
2024-07-28,Kolkata,1536845.71,5191512.01,1022774.82,8339401.87,2665759.76,2.95
2024-07-28,Jaipur,1656869.15,5689810.93,1308078.45,6807498.88,3483655.31,2.68
2024-07-28,Surat,2081369.41,5264158.85,1513060.43,8297968.01,3135512.21,4.55
2024-07-29,Mumbai,1715151.42,5966937.73,1443297.67,8070832.3,3096716.0,4.03
2024-07-29,Delhi,1695937.1,5635963.96,1267090.08,8135582.31,3335534.45,2.73
2024-07-29,Bangalore,1368049.23,5791032.97,1571514.97,8238116.07,3591121.41,5.41
2024-07-29,Chennai,1787380.57,5401430.02,1226014.85,7725068.79,3972260.05,2.76
2024-07-29,Pune,1179883.18,6204931.81,1528333.54,7447688.58,3192089.55,2.23
2024-07-29,Hyderabad,1641511.21,4959525.21,1561654.48,7853974.28,3475261.58,5.38
2024-07-29,Ahmedabad,1523361.08,6262649.75,1100868.9,7673894.07,3635533.12,5.58
2024-07-29,Kolkata,1497700.84,5374510.26,1616978.27,7310196.93,2577169.4,4.44
2024-07-29,Jaipur,1879589.59,5307977.44,1145890.05,7803165.84,3530174.46,4.11
2024-07-29,Surat,1860932.62,5041491.76,1331117.23,8179172.06,3399163.6,2.37
2024-07-30,Mumbai,1758380.51,5380350.79,1480148.33,6878090.92,4101958.15,3.66
2024-07-30,Delhi,1847522.23,5414475.71,1311578.41,8308097.69,3599201.25,4.68
2024-07-30,Bangalore,1376958.26,5921625.04,1003682.37,7679243.52,3685310.34,5.67
2024-07-30,Chennai,1536309.87,5560585.58,1475249.63,8170537.79,3113137.42,2.85
2024-07-30,Pune,1462504.33,5100424.96,991467.29,7851224.33,3263135.88,5.5
2024-07-30,Hyderabad,1395498.15,6083488.55,1357704.59,7423897.36,3172848.49,4.3
2024-07-30,Ahmedabad,2112961.12,5267237.76,1435400.47,8248720.49,3270203.28,2.83
2024-07-30,Kolkata,1792412.38,4988384.31,1347754.0,7123417.1,3094198.13,3.59
2024-07-30,Jaipur,1907304.49,6413001.44,1488777.34,8581242.03,3202201.86,2.52
2024-07-30,Surat,1517573.61,5792376.25,1436981.41,7348856.34,2950070.0,5.87
2024-07-31,Mumbai,1945486.86,5753932.57,1188066.7,7290148.9,3544285.38,4.72
2024-07-31,Delhi,1889431.31,6673420.46,1611180.94,7143025.87,3624909.2,3.41
2024-07-31,Bangalore,1573311.16,5946527.04,1630240.75,8019017.85,3705782.22,5.22
2024-07-31,Chennai,1604737.98,5378542.09,1612741.96,8397023.24,2787679.69,5.5
2024-07-31,Pune,1394330.87,4186142.33,1266516.97,7694495.73,3024714.37,5.34
2024-07-31,Hyderabad,1690650.39,5390013.61,1595737.03,8346721.85,3264131.9,3.15
2024-07-31,Ahmedabad,1767218.56,5790944.08,1263590.96,7524582.45,3076340.35,4.92
2024-07-31,Kolkata,1828924.54,5191689.17,1086724.05,6760331.38,3012934.0,2.44
2024-07-31,Jaipur,1134971.82,5420862.6,1480550.89,8118405.8,3153358.89,4.48
2024-07-31,Surat,1669382.31,5611295.75,1234008.22,7077863.02,3521295.95,5.28
2024-08-01,Mumbai,1825711.37,4599235.33,1285915.63,8133026.01,3565282.82,5.72
2024-08-01,Delhi,1807995.44,5365738.56,1256477.32,7963942.05,3972858.75,2.33
2024-08-01,Bangalore,1698078.64,4522478.4,1403342.92,8258514.37,3293845.17,3.19
2024-08-01,Chennai,2185219.39,5405361.1,1168077.15,6471718.83,2791202.19,2.18
2024-08-01,Pune,1931633.0,6750891.09,1549455.28,7230725.86,3088526.0,5.07
2024-08-01,Hyderabad,1624490.59,5515893.8,1219600.96,7264461.46,3822004.0,2.87
2024-08-01,Ahmedabad,1827286.49,5914209.46,1294569.04,8199219.0,2564920.49,3.03
2024-08-01,Kolkata,1682727.41,5103832.35,1529130.12,6474671.47,2845539.62,4.85
2024-08-01,Jaipur,1713092.88,5866617.1,1578765.48,7643327.27,3140436.28,2.38
2024-08-01,Surat,1698049.87,5504394.83,1237578.95,7392219.31,3627438.37,3.54
2024-08-02,Mumbai,1390104.76,6013440.69,1275160.31,7345484.61,3083227.29,2.54
2024-08-02,Delhi,1679329.15,5792705.27,1141585.6,8374446.18,4034279.34,3.0
2024-08-02,Bangalore,1488502.73,5397593.01,1379755.68,7607711.43,3397535.73,2.13
2024-08-02,Chennai,1809495.6,4913888.64,1466091.16,8823649.79,2923277.99,3.75
2024-08-02,Pune,1485150.41,4874464.83,1381524.02,7675695.73,3256043.49,2.8
2024-08-02,Hyderabad,1972462.78,5307277.66,1390379.31,7375045.97,2916952.83,5.52
2024-08-02,Ahmedabad,1263495.81,5508255.06,1073176.83,9199765.97,3000301.69,2.56
2024-08-02,Kolkata,1624663.14,5303460.2,1280722.09,7839956.73,3133462.35,4.86
2024-08-02,Jaipur,1987842.97,4955696.32,1381098.07,7852114.43,3437597.42,2.33
2024-08-02,Surat,1965197.76,5014783.49,1153503.97,6674663.29,3455856.37,2.29
2024-08-03,Mumbai,1457390.57,6122846.43,1152535.33,7662212.36,3419901.49,5.61
2024-08-03,Delhi,1961039.52,5928327.83,1327797.19,7873224.95,3631866.71,5.74
2024-08-03,Bangalore,1419922.78,4743100.85,1346693.21,7391877.93,3627924.5,2.6
2024-08-03,Chennai,1826457.22,4828710.37,1292254.44,7118949.55,3472645.83,5.62
2024-08-03,Pune,1493250.24,4995148.53,1305991.52,8530092.81,3320825.17,2.34
2024-08-03,Hyderabad,1563077.06,5560515.4,1367032.69,8031291.27,2789864.62,2.31
2024-08-03,Ahmedabad,1582790.58,6001640.64,1302879.1,7713343.44,3483889.49,3.84
2024-08-03,Kolkata,2127937.25,4436108.38,1334054.13,8126861.39,3083350.78,2.82
2024-08-03,Jaipur,1423980.34,6275765.35,1453933.71,7766123.4,3322605.86,5.42
2024-08-03,Surat,1537812.19,4654428.01,1433451.81,8837065.17,3014700.12,5.56
2024-08-04,Mumbai,1413763.95,5133701.18,1186816.87,7274330.95,3216407.85,5.74
2024-08-04,Delhi,1602933.12,5342519.27,1258287.46,8262026.49,3547331.69,2.42
2024-08-04,Bangalore,1591908.69,6181901.53,1414044.18,6698405.67,3498087.11,5.56
2024-08-04,Chennai,1796188.55,5395039.76,1322777.86,7487488.0,3608446.4,3.47
2024-08-04,Pune,1642598.13,5410875.24,1260250.5,7700548.54,2957437.13,3.01
2024-08-04,Hyderabad,1565643.75,5444462.28,1498831.19,8170633.81,2799080.01,2.57
2024-08-04,Ahmedabad,1732654.37,4621038.86,1455747.96,7016618.55,3842272.19,5.79
2024-08-04,Kolkata,1651191.18,5354952.73,1200599.62,7175670.62,3173891.27,5.24
2024-08-04,Jaipur,1640581.49,6433480.25,1213385.64,7795863.31,3795956.31,4.3
2024-08-04,Surat,1721945.79,6017609.7,1128896.13,8211160.33,2621522.2,3.95
2024-08-05,Mumbai,1988067.26,5100977.48,1333527.8,8260748.81,3586106.29,3.87
2024-08-05,Delhi,1760815.95,5335136.96,1394839.12,8058114.03,3002338.53,5.48
2024-08-05,Bangalore,1727327.59,5983258.58,989161.26,7965726.77,3398185.08,4.43
2024-08-05,Chennai,2032724.75,5777640.31,1314034.49,8213567.53,3362673.98,2.03
2024-08-05,Pune,2034301.2,5853301.93,1396771.24,7920647.87,3164719.35,5.9
2024-08-05,Hyderabad,1656433.96,5459698.26,1077630.84,7783487.54,3086770.22,3.52
2024-08-05,Ahmedabad,1635760.85,5356159.08,1366740.28,6806036.63,3967078.74,2.44
2024-08-05,Kolkata,1639966.45,6283766.17,1287848.77,9022780.14,3342125.65,4.98
2024-08-05,Jaipur,1783886.65,5343777.8,1089074.12,7625789.11,3247060.94,5.0
2024-08-05,Surat,1895267.73,4342205.67,1476618.38,7992239.77,3752400.82,3.56
2024-08-06,Mumbai,1965011.64,4787435.67,1581862.08,8017260.77,3380460.07,4.5
2024-08-06,Delhi,2021658.93,5895698.34,1410248.95,7299412.65,3742675.86,5.99
2024-08-06,Bangalore,1574767.26,5514446.25,1180699.54,7541395.33,3205020.91,2.21
2024-08-06,Chennai,1522589.27,5275286.16,1366604.94,7698716.71,3266545.29,4.29
2024-08-06,Pune,1638357.91,5617945.38,1279126.83,7648289.9,2799588.65,2.97
2024-08-06,Hyderabad,1742566.62,5686389.03,1529345.79,7994399.94,3622045.58,5.78
2024-08-06,Ahmedabad,1815998.75,4670426.17,1182152.81,8818923.03,2508413.0,3.89
2024-08-06,Kolkata,1632408.54,5764840.94,1490723.32,7799731.25,3128741.59,2.07
2024-08-06,Jaipur,1511926.09,6159759.97,1567560.12,7674242.08,2865714.97,3.35
2024-08-06,Surat,1547311.58,4834698.01,1163765.9,8184077.52,3157392.96,4.72
2024-08-07,Mumbai,1526318.28,4807897.84,1877959.37,8287945.63,3239627.8,5.63
2024-08-07,Delhi,1857088.04,6437702.13,1267844.18,6011822.0,3032473.11,4.56
2024-08-07,Bangalore,1362460.77,5429415.98,1171387.05,7732074.8,3557422.2,3.42
2024-08-07,Chennai,1885107.71,6646793.38,1621680.12,8231878.15,2770949.36,3.76
2024-08-07,Pune,1574488.1,5444940.5,1203301.5,7347128.95,4085432.04,4.43
2024-08-07,Hyderabad,1872918.03,4820026.43,1021592.62,7706756.53,3748586.82,5.95
2024-08-07,Ahmedabad,2101965.48,5105758.02,1355699.82,7481483.65,2851512.5,4.26
2024-08-07,Kolkata,2150574.53,5634275.12,1306361.73,7695332.35,3618021.48,3.12
2024-08-07,Jaipur,1757884.88,5089978.82,1429058.5,7587399.35,3714633.46,4.24
2024-08-07,Surat,1966424.75,6555450.7,1385162.2,7871655.77,3151376.58,5.06
2024-08-08,Mumbai,1820678.75,5951304.03,1306390.84,7982338.81,2968637.17,5.87
2024-08-08,Delhi,1946675.3,5547010.49,1173383.24,6553513.86,3078446.37,4.58
2024-08-08,Bangalore,1753751.14,5172174.62,1270594.26,8399996.68,3395952.96,2.18
2024-08-08,Chennai,1213373.0,5364015.31,1383721.41,8419663.23,2997235.16,4.22
2024-08-08,Pune,2038547.77,5360053.95,1748789.09,7786303.46,3009431.38,4.17
2024-08-08,Hyderabad,1524331.95,4402282.6,1144684.33,8575252.42,3694712.11,2.18
2024-08-08,Ahmedabad,1451801.62,4575918.37,1296975.46,7556161.1,3200659.06,2.08
2024-08-08,Kolkata,1714442.97,5286840.26,1616705.35,6946453.97,3460681.76,5.13
2024-08-08,Jaipur,1686395.72,5853884.6,1144129.5,8611516.98,3806719.11,5.71
2024-08-08,Surat,1504542.78,6233987.05,1423316.57,7447096.61,3145946.0,4.13
2024-08-09,Mumbai,1767729.73,4941645.92,1489047.72,7326272.06,3277767.76,2.72
2024-08-09,Delhi,1970533.15,5336338.05,1349724.97,8125648.13,3160395.14,5.38
2024-08-09,Bangalore,1478496.98,4904406.93,1379504.76,7652326.64,4050176.47,3.66
2024-08-09,Chennai,1673879.67,4802544.5,1590837.7,8572786.92,2855061.65,4.36
2024-08-09,Pune,1492027.94,5296770.71,1137877.0,6566404.37,3570838.86,2.14
2024-08-09,Hyderabad,1715282.81,5148867.34,1231256.05,5908227.25,3361939.17,4.92
2024-08-09,Ahmedabad,1784268.43,4744854.78,1300863.27,7967642.8,3440465.11,2.75
2024-08-09,Kolkata,1700097.44,6287221.76,1455072.84,7910815.76,3531411.76,5.88
2024-08-09,Jaipur,1382969.44,4820791.69,963758.28,8318223.24,3607234.1,3.38
2024-08-09,Surat,1853102.52,4321335.97,1391393.16,7800107.39,3228399.71,2.5
2024-08-10,Mumbai,1696612.1,5431263.37,1394680.05,7784767.03,3373252.8,3.4
2024-08-10,Delhi,1524499.68,5327093.06,1502425.22,8205968.88,3189324.32,3.5
2024-08-10,Bangalore,1657108.05,5451594.66,1125110.24,8300602.69,3115704.35,4.35
2024-08-10,Chennai,1644273.81,5276043.73,1580623.66,7228141.88,3279831.3,2.81
2024-08-10,Pune,1652210.22,4881322.59,1441280.32,7805172.56,3388122.74,4.11
2024-08-10,Hyderabad,1509461.67,6154432.15,1341022.91,6995232.64,3767881.29,2.07
2024-08-10,Ahmedabad,1481613.94,4952300.28,1143952.72,8047133.0,3159792.5,3.84
2024-08-10,Kolkata,1093603.33,5613571.49,1429910.19,7561396.93,3790995.99,3.82
2024-08-10,Jaipur,1506633.24,5207752.83,1490377.48,7771086.64,3710858.38,4.83
2024-08-10,Surat,1372122.1,5740705.15,1576070.98,8059606.18,3303486.27,4.45
2024-08-11,Mumbai,1474983.59,6266218.53,1136088.77,8335422.17,3608131.56,4.09
2024-08-11,Delhi,1450692.58,4924530.28,1484746.98,6978507.04,4040586.84,4.39
2024-08-11,Bangalore,1895082.25,5004655.62,1230599.09,8306520.07,3677137.45,4.78
2024-08-11,Chennai,1384643.51,6132568.32,1526529.43,6756087.13,2812326.95,3.02
2024-08-11,Pune,1773732.28,5083130.54,1377785.24,7941273.64,3272120.08,5.39
2024-08-11,Hyderabad,1852292.64,5104387.45,1469334.6,7592457.88,3370287.48,5.35
2024-08-11,Ahmedabad,1783911.39,5069274.3,1120156.09,7732679.04,3032962.77,3.37
2024-08-11,Kolkata,1843004.32,4610734.21,1422878.73,8557849.74,3184247.52,2.72
2024-08-11,Jaipur,1613389.36,5229741.3,1550571.93,6243390.75,3746934.93,2.16
2024-08-11,Surat,1546254.71,4460445.16,1143077.68,7969520.35,3364412.89,4.04
2024-08-12,Mumbai,1309712.98,5048536.62,1309683.82,7192417.09,3063918.59,3.18
2024-08-12,Delhi,1590190.54,5369539.69,1445943.79,8312079.41,3840187.41,3.71
2024-08-12,Bangalore,1521670.11,4831132.92,1043825.4,8501309.02,3222140.81,5.52
2024-08-12,Chennai,1611574.95,6696644.03,1171847.94,8507125.13,3326693.6,4.19
2024-08-12,Pune,1847085.34,5539735.29,1236493.24,8005486.33,3506168.94,5.34
2024-08-12,Hyderabad,1540656.86,6756552.79,1632295.43,7162437.72,4009446.63,4.72
2024-08-12,Ahmedabad,1824098.61,6304216.85,1184891.6,7460014.28,3915765.03,4.53
2024-08-12,Kolkata,1451138.01,6377377.15,1080371.87,8833867.84,3235747.97,4.18
2024-08-12,Jaipur,1721057.11,6764829.35,1184623.28,7770869.0,3211547.63,2.62
2024-08-12,Surat,1426664.52,6222134.03,1101442.96,8678492.51,3383834.82,4.51
2024-08-13,Mumbai,1683455.97,6495918.43,1735241.22,8141999.32,3006200.05,5.58
2024-08-13,Delhi,1546640.88,5304017.9,1383075.11,9069681.49,3353514.23,4.17
2024-08-13,Bangalore,1895684.11,5859929.07,1506808.98,7539814.76,3167866.51,2.17
2024-08-13,Chennai,1502367.81,4819143.46,1083241.73,8157065.07,3705869.54,3.75
2024-08-13,Pune,1568319.01,5647900.2,1410314.5,7028757.34,3749842.71,3.61
2024-08-13,Hyderabad,1810508.99,6087720.36,1525601.8,9234213.05,3704845.89,5.99
2024-08-13,Ahmedabad,1693411.09,4769029.45,1394797.0,6366626.71,2719532.89,2.73
2024-08-13,Kolkata,1850877.09,5374954.44,1313021.75,7857877.13,3532827.46,5.26
2024-08-13,Jaipur,1862790.07,5470027.85,1782163.04,7383987.0,3919725.39,4.27
2024-08-13,Surat,1655096.06,5176494.77,1260381.8,7619198.12,4162863.73,2.38
2024-08-14,Mumbai,1747353.86,4190075.88,1511418.63,7460774.25,2894329.51,5.38
2024-08-14,Delhi,1878981.41,5015343.45,664607.72,7159616.0,3214744.28,3.3
2024-08-14,Bangalore,1805265.77,5484592.52,1341204.12,8518487.85,3300976.6,2.86
2024-08-14,Chennai,1672846.55,4876251.82,1445046.98,8052428.15,2988434.85,5.6
2024-08-14,Pune,1467775.85,6292097.34,1052043.68,8314745.36,2916545.7,4.47
2024-08-14,Hyderabad,2089276.52,5483777.56,1327408.51,8242111.41,3284030.34,4.51
2024-08-14,Ahmedabad,1468180.45,5111014.13,1444051.53,6650836.38,3143925.91,4.87
2024-08-14,Kolkata,2346356.92,6152178.27,1221025.09,8130362.13,3144068.26,4.66
